crate	path	item
oracledb-protocol	crates/oracledb-protocol/src/dpl.rs	pub fn next_batch(&mut self) {
oracledb-protocol	crates/oracledb-protocol/src/dpl.rs	pub fn num_rows(&self) -> u32 {
oracledb-protocol	crates/oracledb-protocol/src/dpl.rs	pub fn num_segments(&self) -> u8 {
oracledb-protocol	crates/oracledb-protocol/src/dpl.rs	pub fn offset(&self) -> u64 {
oracledb-protocol	crates/oracledb-protocol/src/dpl.rs	pub fn parse_direct_path_prepare_response(
oracledb-protocol	crates/oracledb-protocol/src/dpl.rs	pub fn parse_direct_path_prepare_response_with_limits(
oracledb-protocol	crates/oracledb-protocol/src/dpl.rs	pub fn parse_direct_path_simple_response(
oracledb-protocol	crates/oracledb-protocol/src/dpl.rs	pub fn parse_direct_path_simple_response_with_limits(
oracledb-protocol	crates/oracledb-protocol/src/dpl.rs	pub fn start_row(&mut self) -> Result<()> {
oracledb-protocol	crates/oracledb-protocol/src/dpl.rs	pub struct BatchLoadState {
oracledb-protocol	crates/oracledb-protocol/src/dpl.rs	pub struct DirectPathPiece {
oracledb-protocol	crates/oracledb-protocol/src/dpl.rs	pub struct DirectPathPrepareResult {
oracledb-protocol	crates/oracledb-protocol/src/dpl.rs	pub struct DirectPathStream {
oracledb-protocol	crates/oracledb-protocol/src/dpl.rs	pub use parse_direct_path_simple_response as parse_direct_path_load_stream_response;
oracledb-protocol	crates/oracledb-protocol/src/dpl.rs	pub use parse_direct_path_simple_response as parse_direct_path_op_response;
oracledb-protocol	crates/oracledb-protocol/src/dpl.rs	pub use parse_direct_path_simple_response_with_limits as parse_direct_path_load_stream_response_with_limits;
oracledb-protocol	crates/oracledb-protocol/src/dpl.rs	pub use parse_direct_path_simple_response_with_limits as parse_direct_path_op_response_with_limits;
oracledb-protocol	crates/oracledb-protocol/src/dpl.rs	pub(crate) struct DirectPathPieceBuffer {
oracledb-protocol	crates/oracledb-protocol/src/lib.rs	pub const PYTHON_ORACLEDB_REFERENCE_COMMIT: &str = "3daef052904e41668bb862e6fa40f43c22a81beb";
oracledb-protocol	crates/oracledb-protocol/src/lib.rs	pub const PYTHON_ORACLEDB_REFERENCE_TAG: &str = "v4.0.1";
oracledb-protocol	crates/oracledb-protocol/src/lib.rs	pub const TNS_VERSION_DESIRED: u16 = 319;
oracledb-protocol	crates/oracledb-protocol/src/lib.rs	pub const TNS_VERSION_MIN: u16 = 300;
oracledb-protocol	crates/oracledb-protocol/src/lib.rs	pub const TNS_VERSION_MIN_ACCEPTED: u16 = 315;
oracledb-protocol	crates/oracledb-protocol/src/lib.rs	pub enum ProtocolError {
oracledb-protocol	crates/oracledb-protocol/src/lib.rs	pub fn fuzz_alter_session_value(input: &str) {
oracledb-protocol	crates/oracledb-protocol/src/lib.rs	pub fn fuzz_aq_responses(data: &[u8]) {
oracledb-protocol	crates/oracledb-protocol/src/lib.rs	pub fn fuzz_connect_string(input: &str) {
oracledb-protocol	crates/oracledb-protocol/src/lib.rs	pub fn fuzz_dbobject_image_walk(data: &[u8]) {
oracledb-protocol	crates/oracledb-protocol/src/lib.rs	pub fn fuzz_dbobject_scalars(data: &[u8]) {
oracledb-protocol	crates/oracledb-protocol/src/lib.rs	pub fn fuzz_parse_server_error_info(data: &[u8]) -> Result<()> {
oracledb-protocol	crates/oracledb-protocol/src/lib.rs	pub fn fuzz_scalar_codecs(data: &[u8]) {
oracledb-protocol	crates/oracledb-protocol/src/lib.rs	pub fn fuzz_skip_server_side_piggyback(data: &[u8]) -> Result<()> {
oracledb-protocol	crates/oracledb-protocol/src/lib.rs	pub fn fuzz_sql_statement_surface(data: &[u8]) {
oracledb-protocol	crates/oracledb-protocol/src/lib.rs	pub fn fuzz_subscr_responses(data: &[u8]) {
oracledb-protocol	crates/oracledb-protocol/src/lib.rs	pub fn new(
oracledb-protocol	crates/oracledb-protocol/src/lib.rs	pub fn resource_limit(&self) -> Option<ResourceLimit> {
oracledb-protocol	crates/oracledb-protocol/src/lib.rs	pub mod capabilities;
oracledb-protocol	crates/oracledb-protocol/src/lib.rs	pub mod crypto;
oracledb-protocol	crates/oracledb-protocol/src/lib.rs	pub mod dpl;
oracledb-protocol	crates/oracledb-protocol/src/lib.rs	pub mod fuzz_api {
oracledb-protocol	crates/oracledb-protocol/src/lib.rs	pub mod net;
oracledb-protocol	crates/oracledb-protocol/src/lib.rs	pub mod oson;
oracledb-protocol	crates/oracledb-protocol/src/lib.rs	pub mod packet;
oracledb-protocol	crates/oracledb-protocol/src/lib.rs	pub mod sql;
oracledb-protocol	crates/oracledb-protocol/src/lib.rs	pub mod thin;
oracledb-protocol	crates/oracledb-protocol/src/lib.rs	pub mod tls;
oracledb-protocol	crates/oracledb-protocol/src/lib.rs	pub mod vector;
oracledb-protocol	crates/oracledb-protocol/src/lib.rs	pub mod wire;
oracledb-protocol	crates/oracledb-protocol/src/lib.rs	pub struct ClientIdentity {
oracledb-protocol	crates/oracledb-protocol/src/lib.rs	pub struct ResourceLimit {
oracledb-protocol	crates/oracledb-protocol/src/lib.rs	pub struct ServerErrorDetails {
oracledb-protocol	crates/oracledb-protocol/src/lib.rs	pub type Result<T> = std::result::Result<T, ProtocolError>;
oracledb-protocol	crates/oracledb-protocol/src/net/cassette.rs	pub const CASSETTE_MAGIC: [u8; 8] = *b"TNSCASS\0";
oracledb-protocol	crates/oracledb-protocol/src/net/cassette.rs	pub const CASSETTE_VERSION: u8 = 1;
oracledb-protocol	crates/oracledb-protocol/src/net/cassette.rs	pub enum CassetteError {
oracledb-protocol	crates/oracledb-protocol/src/net/cassette.rs	pub enum Direction {
oracledb-protocol	crates/oracledb-protocol/src/net/cassette.rs	pub fn decode_all(data: &[u8]) -> Result<Vec<Frame>, CassetteError> {
oracledb-protocol	crates/oracledb-protocol/src/net/cassette.rs	pub fn new(data: &'a [u8]) -> Result<Self, CassetteError> {
oracledb-protocol	crates/oracledb-protocol/src/net/cassette.rs	pub fn next(&mut self) -> Result<Option<Frame>, CassetteError> {
oracledb-protocol	crates/oracledb-protocol/src/net/cassette.rs	pub fn tag(self) -> u8 {
oracledb-protocol	crates/oracledb-protocol/src/net/cassette.rs	pub fn write_frame(out: &mut Vec<u8>, direction: Direction, micros: u64, bytes: &[u8]) {
oracledb-protocol	crates/oracledb-protocol/src/net/cassette.rs	pub fn write_header(out: &mut Vec<u8>) {
oracledb-protocol	crates/oracledb-protocol/src/net/cassette.rs	pub struct Frame {
oracledb-protocol	crates/oracledb-protocol/src/net/cassette.rs	pub struct Reader<'a> {
oracledb-protocol	crates/oracledb-protocol/src/net/connectstring/builders.rs	pub(super) fn build_descriptor(connect_string: &str, args: &ArgMap) -> Result<Descriptor> {
oracledb-protocol	crates/oracledb-protocol/src/net/connectstring/builders.rs	pub(super) fn parse_bool(value: &str) -> bool {
oracledb-protocol	crates/oracledb-protocol/src/net/connectstring/builders.rs	pub(super) fn parse_duration(connect_string: &str, key: &str, value: &str) -> Result<f64> {
oracledb-protocol	crates/oracledb-protocol/src/net/connectstring/builders.rs	pub(super) fn parse_uint(connect_string: &str, key: &str, value: &str) -> Result<u32> {
oracledb-protocol	crates/oracledb-protocol/src/net/connectstring/easy_connect.rs	pub(super) fn parse(chars: &[char], connect_string: &str) -> Result<Option<Descriptor>> {
oracledb-protocol	crates/oracledb-protocol/src/net/connectstring/mod.rs	pub const DEFAULT_PORT: u16 = 1521;
oracledb-protocol	crates/oracledb-protocol/src/net/connectstring/mod.rs	pub const DEFAULT_RETRY_DELAY: u32 = 1;
oracledb-protocol	crates/oracledb-protocol/src/net/connectstring/mod.rs	pub const DEFAULT_SDU: u32 = 8192;
oracledb-protocol	crates/oracledb-protocol/src/net/connectstring/mod.rs	pub const DEFAULT_TCPS_PORT: u16 = 2484;
oracledb-protocol	crates/oracledb-protocol/src/net/connectstring/mod.rs	pub const DEFAULT_TCP_CONNECT_TIMEOUT: f64 = 20.0;
oracledb-protocol	crates/oracledb-protocol/src/net/connectstring/mod.rs	pub const MAX_SDU: u32 = 2_097_152;
oracledb-protocol	crates/oracledb-protocol/src/net/connectstring/mod.rs	pub const MIN_SDU: u32 = 512;
oracledb-protocol	crates/oracledb-protocol/src/net/connectstring/mod.rs	pub enum Protocol {
oracledb-protocol	crates/oracledb-protocol/src/net/connectstring/mod.rs	pub enum Purity {
oracledb-protocol	crates/oracledb-protocol/src/net/connectstring/mod.rs	pub enum ServerType {
oracledb-protocol	crates/oracledb-protocol/src/net/connectstring/mod.rs	pub fn addresses(&self) -> impl Iterator<Item = &Address> {
oracledb-protocol	crates/oracledb-protocol/src/net/connectstring/mod.rs	pub fn addresses(&self) -> impl Iterator<Item = &Address> {
oracledb-protocol	crates/oracledb-protocol/src/net/connectstring/mod.rs	pub fn as_str(self) -> &'static str {
